"race","classtype","yearssmall","hsgrad","g4math","g4reading"
2,1,1,1,NA,NA
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
2,3,0,1,712,670
1,3,2,1,702,710
1,2,3,NA,NA,NA
1,3,0,1,731,722
1,2,0,NA,NA,NA
2,3,1,NA,NA,NA
1,2,0,1,736,752
2,2,0,1,NA,NA
1,3,0,1,711,763
1,1,4,1,706,657
2,3,1,1,NA,NA
1,2,0,NA,NA,NA
2,1,2,1,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,1,662,691
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,668,734
2,2,0,1,NA,NA
1,1,4,NA,NA,NA
1,1,3,1,NA,NA
1,2,0,1,714,761
1,2,0,1,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,704,836
1,2,0,NA,740,724
2,1,4,1,NA,NA
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,NA,708,614
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,1,NA,NA,NA
2,3,0,1,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,682,711
2,3,0,1,487,589
1,2,1,NA,690,741
1,3,0,1,698,719
1,3,3,NA,NA,NA
2,1,2,NA,NA,NA
1,3,0,1,725,836
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,3,3,1,NA,NA
1,2,0,1,752,709
2,1,4,NA,692,706
2,3,0,NA,NA,NA
1,1,4,1,NA,NA
2,3,0,0,671,745
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
2,3,0,1,NA,NA
1,2,0,NA,NA,NA
1,3,3,NA,NA,NA
1,1,4,NA,739,712
2,2,0,NA,NA,NA
1,1,4,NA,695,694
1,3,0,NA,634,796
1,2,0,NA,705,720
2,1,4,1,622,708
1,1,4,1,821,763
2,2,0,NA,NA,NA
1,2,0,1,739,730
2,3,2,1,NA,NA
2,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,1,0,NA,NA
2,2,0,NA,NA,NA
2,1,2,1,NA,NA
1,1,3,1,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,696,687
2,1,4,NA,NA,NA
1,1,4,1,NA,NA
1,3,2,1,769,741
1,1,4,1,708,731
1,3,0,NA,677,NA
1,3,0,NA,NA,NA
1,2,0,1,682,725
1,3,0,1,741,740
1,1,4,NA,706,NA
1,3,0,1,821,NA
1,3,0,1,711,NA
1,2,0,NA,720,NA
1,2,0,NA,685,627
1,1,4,NA,692,706
1,1,4,1,732,677
1,3,0,0,685,NA
1,2,0,1,695,715
1,1,3,NA,NA,NA
1,1,4,NA,726,NA
1,2,0,0,NA,NA
1,3,0,1,NA,NA
1,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,1,726,750
2,2,1,1,NA,NA
1,1,3,1,NA,NA
1,3,0,1,648,724
2,3,0,NA,NA,NA
1,1,1,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,4,1,NA,NA
1,1,4,NA,711,646
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
2,2,1,0,NA,NA
1,2,0,NA,NA,NA
1,2,2,NA,769,736
1,3,2,NA,661,689
1,2,0,1,NA,NA
1,2,0,1,699,732
1,3,0,NA,NA,NA
1,1,4,NA,NA,NA
1,1,1,NA,NA,NA
1,1,4,NA,741,670
1,3,3,1,750,796
2,3,0,NA,NA,NA
2,1,1,1,NA,NA
1,2,0,0,640,662
2,2,0,1,NA,NA
1,1,4,NA,689,731
2,1,4,1,706,731
1,1,4,NA,NA,NA
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,1,758,711
2,3,0,NA,NA,NA
1,3,0,1,698,723
2,3,0,NA,NA,NA
1,2,0,0,736,745
2,3,0,1,NA,NA
2,2,0,1,NA,NA
1,3,0,1,NA,NA
1,2,0,1,707,722
2,2,0,NA,NA,NA
2,1,2,NA,NA,NA
2,1,1,0,NA,NA
1,1,3,NA,NA,NA
2,3,0,1,661,676
1,1,2,1,NA,NA
1,3,3,NA,686,637
2,3,0,NA,NA,NA
2,1,2,0,NA,NA
1,2,0,0,NA,NA
1,3,0,1,NA,NA
1,1,1,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,0,1,744,760
1,3,0,NA,NA,NA
1,2,0,1,677,724
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,1,NA,NA
2,1,4,1,688,703
1,3,0,1,670,528
1,2,0,NA,739,756
2,3,0,NA,NA,NA
1,3,0,NA,765,836
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,1,1,NA,NA
2,1,2,NA,NA,NA
1,2,0,1,821,731
1,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,1,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,727,770
1,2,3,1,720,744
2,3,0,1,702,691
2,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,1,2,NA,NA,NA
2,3,0,1,NA,NA
1,1,4,1,738,836
2,3,0,NA,NA,NA
2,3,0,1,717,771
1,1,4,1,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,738,718
1,2,3,NA,758,836
2,2,0,1,NA,NA
1,2,0,NA,NA,NA
1,3,0,1,758,742
2,3,0,1,NA,NA
2,1,2,NA,NA,NA
2,1,1,0,NA,NA
2,3,0,0,NA,NA
2,1,1,NA,NA,NA
2,2,0,0,664,708
2,2,0,1,NA,NA
1,2,0,1,719,736
2,1,1,NA,NA,NA
2,2,0,0,NA,NA
1,3,0,1,821,778
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,1,4,NA,NA,NA
2,2,0,1,NA,NA
2,3,1,NA,NA,NA
2,1,3,0,NA,NA
2,2,0,1,704,651
1,3,0,NA,NA,NA
1,3,0,0,689,722
1,3,0,NA,757,711
1,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,1,1,0,NA,NA
1,1,1,0,NA,NA
1,3,0,NA,NA,NA
1,1,4,NA,NA,NA
1,3,0,1,699,692
2,2,0,NA,NA,NA
2,1,4,1,NA,NA
2,3,1,1,821,748
1,1,1,NA,NA,NA
2,3,1,1,719,701
2,3,0,NA,NA,NA
2,1,2,1,758,696
2,2,0,1,715,734
2,2,0,1,NA,NA
1,2,0,NA,706,778
2,2,0,1,721,687
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
2,3,1,NA,NA,NA
2,3,0,1,NA,NA
1,1,2,1,758,718
2,3,0,NA,NA,NA
2,3,0,0,NA,NA
1,3,0,1,727,782
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,NA,693,750
2,3,0,NA,NA,NA
1,1,4,1,758,702
1,2,0,NA,726,719
2,1,1,1,NA,NA
2,3,0,NA,532,640
1,2,0,NA,NA,NA
2,2,0,0,NA,NA
2,2,2,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,1,NA,NA
2,1,3,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,1,3,0,NA,NA
2,1,4,1,696,NA
1,2,0,NA,NA,NA
1,1,4,1,NA,NA
1,3,0,0,NA,NA
2,3,0,NA,707,836
1,3,0,NA,704,700
1,1,4,1,695,794
1,1,1,NA,NA,NA
2,3,0,1,NA,NA
1,1,1,1,NA,NA
1,3,0,1,758,751
2,2,0,1,NA,NA
1,1,4,1,729,756
1,2,3,1,728,729
1,3,0,NA,NA,NA
1,1,4,1,741,722
2,2,0,NA,NA,NA
1,3,0,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
1,3,0,1,683,739
2,3,1,NA,NA,NA
1,2,0,0,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,NA,NA
1,2,0,0,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,666,682
1,2,0,NA,NA,NA
1,1,2,1,NA,NA
1,2,3,1,NA,836
1,2,0,1,715,836
1,2,0,NA,704,709
1,3,0,1,711,742
2,3,0,1,NA,NA
1,3,0,NA,721,765
1,2,0,1,675,665
1,3,0,1,NA,NA
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,0,732,716
1,3,0,1,703,733
1,3,1,1,674,697
1,2,0,1,716,683
1,3,0,1,758,751
2,2,0,0,NA,NA
2,1,1,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,1,NA,NA
1,3,0,NA,639,699
1,2,2,NA,670,528
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
1,3,1,NA,725,709
1,3,0,1,729,741
1,2,0,1,729,752
2,2,0,1,701,718
1,3,0,1,742,836
2,2,1,1,NA,NA
2,1,4,1,NA,NA
1,3,0,1,706,726
1,2,0,0,715,776
1,2,0,1,749,708
2,3,0,NA,679,659
2,3,0,1,716,718
1,1,4,1,686,703
1,2,0,1,741,750
1,1,4,1,694,731
2,2,0,NA,NA,NA
1,2,0,NA,713,741
1,3,0,1,696,706
1,2,1,1,773,723
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,3,1,1,715,661
1,1,4,1,679,707
1,1,4,1,727,702
2,1,1,NA,NA,NA
2,1,4,1,679,734
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,4,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,1,NA,NA
1,2,0,1,676,760
1,3,0,1,NA,NA
1,1,4,0,767,735
2,1,3,NA,NA,NA
1,2,1,1,NA,NA
1,1,4,NA,744,720
1,3,0,1,661,656
1,3,0,1,NA,NA
1,3,0,1,769,756
1,3,0,1,705,718
1,1,4,1,742,760
1,2,0,1,710,717
1,3,0,NA,NA,NA
1,2,0,NA,667,740
1,3,1,1,758,836
1,3,0,1,768,760
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,1,NA,NA
2,3,0,NA,NA,NA
1,1,2,1,NA,NA
1,1,4,1,741,717
2,1,2,NA,NA,NA
1,2,0,1,724,732
1,2,0,1,704,735
1,3,0,1,629,528
2,3,0,NA,NA,NA
1,3,0,NA,693,716
2,3,0,1,725,699
2,2,0,NA,NA,NA
1,2,0,1,711,699
1,2,0,1,707,725
2,3,3,NA,638,666
1,1,4,1,766,836
1,2,0,1,NA,NA
1,1,1,NA,NA,NA
2,2,0,1,NA,NA
1,2,2,1,707,728
2,3,2,1,723,720
1,1,4,NA,727,736
2,1,4,NA,722,745
2,1,3,NA,NA,NA
2,1,2,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,NA,NA,NA
2,2,0,1,692,720
2,1,4,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
3,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,2,0,0,NA,NA
2,3,0,1,732,760
1,2,0,NA,NA,NA
2,1,4,1,NA,NA
2,2,0,0,NA,NA
2,1,4,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,2,1,NA,NA
2,1,3,NA,672,591
1,3,0,1,710,702
2,3,3,0,NA,NA
2,3,0,NA,NA,NA
2,2,0,1,NA,NA
2,3,0,0,NA,NA
2,3,0,NA,NA,NA
2,1,2,NA,NA,NA
2,2,0,NA,NA,NA
1,1,2,NA,NA,NA
1,1,4,1,749,761
2,2,0,0,NA,NA
2,3,0,NA,626,710
2,2,0,1,NA,NA
1,2,0,NA,692,668
1,2,0,1,709,693
2,1,2,NA,NA,NA
1,1,1,NA,NA,NA
2,2,0,0,NA,NA
2,3,0,0,719,655
2,2,0,NA,NA,NA
2,3,0,1,725,691
2,2,0,NA,NA,NA
2,1,1,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,1,NA,NA
2,3,0,1,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,1,NA,NA
2,1,1,NA,NA,NA
2,2,0,0,NA,NA
2,3,0,NA,685,689
2,1,2,NA,NA,NA
2,1,3,NA,NA,NA
2,2,1,1,NA,NA
1,3,0,0,NA,NA
2,3,1,NA,NA,NA
2,3,1,0,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,1,4,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,1,NA,NA
2,3,0,0,NA,NA
2,2,0,NA,NA,NA
2,2,2,1,821,722
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,1,3,1,NA,NA
2,3,0,NA,NA,NA
1,3,0,1,671,699
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,2,2,NA,NA,NA
2,1,4,1,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,0,NA,NA,NA
2,3,2,NA,NA,NA
2,3,1,NA,NA,NA
3,2,2,NA,NA,NA
2,3,0,1,NA,NA
2,2,0,NA,689,655
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,1,704,708
1,3,0,NA,NA,NA
1,3,0,1,717,721
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,2,0,NA,626,692
1,3,0,NA,NA,NA
1,1,4,1,709,703
1,2,0,1,700,689
2,2,0,1,NA,NA
1,1,1,NA,NA,NA
1,1,4,1,698,760
1,1,4,NA,710,763
1,2,1,1,NA,NA
1,2,0,1,NA,NA
1,1,4,1,726,771
1,2,0,1,676,586
1,2,0,1,729,743
1,2,0,1,689,740
2,2,0,0,NA,NA
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,1,NA,NA,NA
2,1,2,NA,NA,NA
2,3,1,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,672,593
2,2,1,NA,NA,NA
2,3,3,NA,NA,NA
2,1,3,1,NA,NA
1,1,4,1,821,755
2,1,3,NA,NA,NA
2,2,0,1,NA,NA
1,1,4,1,640,702
1,1,2,NA,NA,NA
1,1,4,1,653,689
1,3,0,1,758,836
1,3,0,NA,NA,NA
1,1,4,0,712,742
1,3,0,1,709,758
2,2,0,0,NA,NA
2,2,0,1,711,707
1,2,0,NA,719,735
2,3,0,NA,NA,NA
1,2,0,1,704,724
1,3,0,1,683,670
1,2,0,1,NA,NA
2,1,1,NA,NA,NA
2,1,4,1,NA,NA
2,2,0,0,NA,NA
1,2,0,0,705,732
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,758,750
1,2,0,1,709,757
1,2,0,1,733,708
1,3,0,1,NA,NA
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
2,1,2,NA,NA,NA
1,3,0,NA,741,763
2,1,1,NA,NA,NA
2,3,0,0,NA,NA
1,2,0,1,758,760
1,1,4,NA,721,713
1,2,1,NA,NA,NA
1,2,0,1,740,746
2,2,0,NA,729,721
1,1,4,1,735,750
2,1,2,NA,NA,NA
1,3,0,1,740,701
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,703,723
1,3,0,1,NA,NA
1,2,0,1,715,722
2,3,2,1,NA,NA
2,3,1,NA,NA,NA
1,3,0,1,NA,NA
1,3,0,1,821,784
2,2,0,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,2,1,NA,NA,NA
1,3,0,1,NA,NA
2,1,4,NA,NA,NA
2,2,0,1,NA,NA
1,1,4,NA,672,683
1,2,0,NA,NA,NA
1,1,4,1,NA,NA
1,2,0,1,NA,NA
1,3,3,1,487,600
1,1,4,NA,NA,NA
1,1,4,NA,741,836
2,3,0,NA,NA,NA
2,2,0,0,NA,NA
1,1,1,1,NA,NA
1,2,0,1,704,711
2,1,1,NA,NA,NA
1,3,0,1,725,768
2,2,0,NA,NA,NA
2,1,4,1,682,613
1,2,0,1,NA,NA
2,2,1,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,0,NA,NA
2,2,0,0,NA,NA
1,3,3,NA,NA,NA
2,2,0,NA,NA,NA
2,2,3,NA,635,690
2,2,0,0,NA,NA
2,1,4,1,NA,NA
2,1,4,1,NA,NA
1,2,0,1,700,713
1,1,2,0,671,701
1,3,0,1,NA,NA
1,2,0,NA,NA,NA
1,1,1,NA,744,760
1,3,0,1,720,745
1,3,0,1,726,750
1,3,0,NA,NA,NA
1,3,0,1,NA,NA
1,1,2,1,NA,NA
1,3,2,1,821,778
1,2,0,NA,NA,NA
1,1,4,1,636,NA
1,3,0,NA,741,736
1,1,1,1,688,NA
1,3,0,NA,NA,NA
1,1,4,0,684,698
1,3,0,1,668,NA
1,2,0,0,NA,NA
1,3,0,1,744,733
1,2,0,1,740,836
1,2,0,1,821,745
1,1,4,1,693,NA
1,2,0,NA,NA,NA
1,3,0,1,711,784
1,1,4,0,729,712
1,3,0,0,NA,NA
1,1,4,1,767,782
1,2,0,NA,NA,NA
1,1,4,1,741,749
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
1,1,4,1,678,699
1,1,1,1,NA,NA
2,3,0,1,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
1,2,0,1,NA,NA
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,1,685,736
1,3,0,1,680,731
1,1,4,1,703,629
2,1,4,1,672,684
1,2,0,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,1,741,647
2,1,4,1,NA,NA
1,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,1,4,NA,727,724
1,3,0,NA,NA,NA
2,1,4,NA,NA,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,1,1,1,NA,NA
1,3,0,1,NA,NA
2,1,1,NA,NA,NA
1,1,1,NA,NA,NA
2,1,1,NA,NA,NA
2,2,3,1,714,698
1,3,0,1,721,528
2,1,2,NA,NA,NA
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
2,3,0,1,NA,NA
2,1,1,NA,NA,NA
2,2,0,0,NA,NA
2,2,0,NA,NA,NA
1,1,4,NA,672,782
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,NA,699,724
2,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,3,0,1,775,836
2,2,0,NA,NA,NA
2,3,0,0,NA,NA
2,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,723,705
1,1,4,NA,775,738
2,2,0,1,NA,NA
1,2,0,NA,NA,NA
2,3,0,1,691,734
1,3,0,1,768,785
2,2,2,1,771,685
2,2,0,NA,NA,NA
1,3,0,1,758,737
1,1,4,0,NA,NA
1,3,0,1,NA,NA
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,3,0,1,NA,NA
1,3,0,0,NA,NA
2,1,2,NA,NA,NA
2,2,0,1,NA,NA
2,1,2,1,NA,NA
1,2,0,1,679,740
1,2,0,NA,NA,NA
2,3,0,1,NA,NA
1,3,0,1,728,752
1,2,0,1,768,747
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,1,4,1,NA,NA
2,1,2,NA,NA,NA
1,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,NA,635,528
1,2,0,0,705,696
2,2,0,NA,NA,NA
2,1,1,NA,NA,NA
1,3,0,NA,728,727
1,2,0,NA,670,750
1,3,0,1,702,750
1,3,0,0,741,718
1,2,0,1,679,836
1,2,2,NA,717,769
1,2,0,NA,639,641
1,3,0,1,NA,NA
1,2,0,1,739,747
1,1,2,NA,NA,NA
1,1,2,NA,729,703
1,3,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,0,NA,737,756
1,2,0,1,717,836
1,2,0,0,NA,NA
1,3,0,NA,NA,NA
2,2,0,1,687,700
2,2,0,NA,NA,NA
2,2,0,NA,NA,NA
1,3,0,1,769,760
2,3,0,NA,NA,NA
1,2,0,1,712,680
2,2,0,NA,706,738
2,3,0,1,NA,NA
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
2,1,4,0,570,621
2,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,1,4,NA,700,713
2,2,0,1,NA,NA
1,1,2,0,NA,NA
1,1,4,1,744,778
1,3,0,1,674,736
1,3,0,1,758,729
2,2,0,1,NA,NA
1,2,0,0,717,667
1,2,0,NA,758,736
2,3,0,NA,683,704
1,1,4,1,733,691
1,2,0,1,648,705
1,2,0,NA,NA,NA
2,1,3,1,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,0,NA,NA
2,2,0,NA,NA,NA
1,3,0,1,NA,NA
2,3,0,1,NA,NA
1,3,0,1,NA,NA
1,3,3,NA,NA,NA
1,1,4,NA,674,681
1,2,0,1,NA,NA
2,1,3,NA,NA,NA
2,3,2,NA,NA,NA
2,2,0,NA,NA,NA
2,1,4,0,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,1,1,1,NA,NA
1,1,1,NA,NA,NA
2,1,1,NA,NA,NA
2,3,2,1,608,666
2,2,0,NA,NA,NA
1,1,4,NA,NA,NA
2,3,1,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,0,NA,NA
1,3,0,NA,675,716
1,3,0,0,NA,NA
1,2,0,NA,NA,NA
2,2,0,NA,547,528
1,2,0,NA,738,732
2,1,1,1,NA,NA
2,2,0,NA,NA,NA
2,2,0,0,668,687
1,2,0,NA,NA,NA
1,3,0,1,677,778
1,2,0,1,690,692
1,2,3,1,740,782
1,3,0,NA,NA,NA
1,2,0,1,685,650
1,1,1,NA,NA,NA
1,3,0,1,726,693
1,2,0,1,716,760
1,2,0,NA,713,723
1,3,0,1,NA,NA
1,1,4,NA,725,688
1,3,0,NA,726,769
1,1,4,1,710,734
1,2,0,NA,705,732
1,2,0,NA,725,679
1,2,0,NA,652,693
1,3,0,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,1,NA,NA
2,3,1,1,701,528
2,2,0,1,727,694
2,2,0,1,676,692
1,3,0,0,NA,NA
1,1,4,1,690,725
1,3,0,1,628,575
1,1,4,1,680,653
1,3,3,0,734,772
1,2,1,0,NA,NA
2,1,4,NA,678,679
1,2,0,0,NA,NA
1,3,0,1,NA,NA
1,1,2,0,NA,NA
1,2,0,1,NA,NA
1,3,0,NA,NA,NA
1,1,4,1,712,712
1,2,0,NA,725,700
1,2,1,1,726,794
2,1,1,1,NA,NA
1,1,2,1,NA,NA
1,2,1,1,694,688
1,2,0,1,718,760
1,1,2,NA,NA,NA
2,1,4,1,693,734
1,2,0,1,NA,NA
2,2,0,NA,NA,NA
1,1,4,NA,717,836
2,1,1,NA,NA,NA
2,2,0,NA,NA,NA
1,2,0,NA,717,753
1,3,0,1,701,723
1,3,0,0,NA,NA
1,2,0,1,622,727
1,2,0,NA,NA,NA
2,2,0,1,NA,NA
1,2,0,1,741,746
1,3,0,1,681,720
1,2,0,1,694,674
2,1,1,NA,NA,NA
1,3,0,1,715,698
1,3,0,1,699,739
2,2,0,NA,NA,NA
1,2,0,NA,NA,NA
1,2,0,1,NA,NA
1,2,0,NA,741,778
1,1,4,1,726,755
1,2,0,1,NA,NA
1,2,0,0,688,745
1,3,0,NA,NA,NA
1,2,0,0,685,719
1,3,0,NA,708,699
1,2,0,NA,NA,NA
1,1,2,1,NA,NA
1,3,0,0,695,720
1,2,0,1,688,734
1,3,0,1,690,689
1,3,0,1,677,763
1,3,0,1,NA,NA
1,3,2,1,721,728
1,1,2,0,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
